ID,UPA,EventDate,Employer,Address1,Address2,City,State,Zip,Latitude,Longitude,Primary NAICS,Hospitalized,Amputation,Inspection,Final Narrative,Nature,NatureTitle,Part of Body,Part of Body Title,Event,EventTitle,Source,SourceTitle,Secondary Source,Secondary Source Title
2016021635,1065402,2/22/2016,Chapman Construction,"County Road 600, Andrews County",,ANDREWS,TEXAS,79714,32.32,-102.53,237130,0,1,,"An employee was unloading steel poles from a trailer. The employee was on the trailer during the rigging, trying to locate the center gravity of the poles. Once he located the center gravity, he went to the other side of the trailer to get off. He lost his balance, slipped, and grabbed one of the rebar supports on the trailer. At that time, the operator began lifting the pole upward. As the pole was lifted, it swung toward the injured employee and caught his right hand between the rebar support and the steel pole. His right middle fingertip was amputated and his right index finger was lacerated.",1311,Amputations,4422,Fingertip(s),642,Compressed or pinched by shifting objects or equipment,4139,"Structural metal materials, n.e.c.",483,Trailers
2016021653,1066271,2/23/2016,"Lexicon, Inc",2800 Kay Bailey Hutchinson Pkwy,,PORTLAND,TEXAS,78374,27.89,-97.31,238120,1,0,1128859,"An employee was returning to her work area carrying a case of water bottles on her right shoulder.  She was walking down a catwalk and came to a 4-step elevation change. As she walked down the steps, her left foot became entangled in some air hose, causing her to lose her balance.  As she stepped down with her right foot to regain her balance, she stepped on more air hose, which caused her ankle to roll. When she brought her left foot back up, all of her weight went onto her right ankle. She dislocated her ankle and fractured her tibia and fibula.",1834,Fractures and dislocations,5839,"Ankle(s) and leg(s), n.e.c.",4123,Trip over an object without fall,562,"Bodily motion or position of injured, ill worker",2122,Hoses
2016021727,1066371,2/25/2016,Texas Roof Management,2401 Centennial Drive,,ARLINGTON,TEXAS,76011,32.74,-97.06,238160,1,0,1128044,An employee was removing the existing membrane from the roof deck when he fell approximately 25 feet through metal decking to the ground below. He suffered a broken arm and broken facial bones.,111,Fractures,899,"Multiple body parts, n.e.c.",4325,Fall through surface or existing opening 21 to 25 feet ,6549,"Roofs, n.e.c.",,
2016021728,1066869,2/25/2016,Mortenson Construction,812 CR 129,,LOCKNEY,TEXAS,79241,34.12,-101.43,237130,0,1,,An employee was adjusting a beam inside the nacelle when his finger was pinched between the beam and the beam bracket. His left ring fingertip was amputated.,1311,Amputations,4422,Fingertip(s),642,Compressed or pinched by shifting objects or equipment,4133,Beams-unattached metal,4219,"Fasteners, n.e.c."
2016021730,1066944,2/25/2016,Hamton Plastering,2710 N Shoreline,,CORPUS CHRISTI,TEXAS,78401,27.81,-97.39,236210,1,0,,An employee fell 20 feet from a scaffold and broke the right foot.,111,Fractures,530,"Foot (feet), unspecified",4334,Other fall to lower level 16 to 20 feet,6340,"Scaffolds-staging, unspecified",,
2016021755,1067432,2/26/2016,"Williams Brothers Construction Co., Inc",Loop 1604 & Hwy 151,,SAN ANTONIO,TEXAS,78245,29.41,-98.69,237310,0,1,,"An employee was cleaning out the bed of his dump truck while holding the tailgate with his right hand when the tailgate came down on his right middle finger, amputating the fingertip (no bone loss).",1311,Amputations,4422,Fingertip(s),642,Compressed or pinched by shifting objects or equipment,8423,Dump truck,,
2016021840,1067837,2/29/2016,Baizabal Sheet Metal,1207 Antoine Drive,,HOUSTON,TEXAS,77055,29.79,-95.47,238160,1,0,,"On or about February 29, 2016, one employee was injured when he disconnected his PFAS to untangle the line and fell from the roof area breaking a leg.
",111,Fractures,510,"Leg(s), unspecified",4330,"Other fall to lower level, unspecified",6540,"Roofs, unspecified",,
2016031878,1068690,3/2/2016,Vallourec Drilling Products USA,6300 Navigation Road,,HOUSTON,TEXAS,77011,29.74,-95.3,237120,1,0,,"An employee was stenciling a piece of 4"" 30' drill pipe inside a racking system. A second pipe was kicked over onto the racking system and rolled down the table, striking the employee from behind. This caused the employee's face to impact the stationary pipe in front of him that he was stenciling. He sustained a fractured jaw.",111,Fractures,135,"Jaw, chin",6223,Struck by object or equipment rolling freely,4120,"Pipes, ducts, tubing, unspecified",,
2016031898,1068728,3/2/2016,"Safway Services, LLC",13513 hatcherville rd,,MONT BELVIEU,TEXAS,77580,29.87,-94.85,238990,1,0,1135471,"An employee fell through an opening on a permanent structure, a compressor, suffering a pelvic fracture.",111,Fractures,342,Pelvis,4320,"Fall through surface or existing opening, unspecified",6621,Existing floor opening ,,
2016031933,1069055,3/3/2016,"Merit Electric Company, LTD",1001McKinney Street,,HOUSTON,TEXAS,77002,29.75,-95.36,238390,1,0,1135460,"An employee went to check wires on a pull box using a ladder. The employee contacted live wires, was shocked, and fell approximately 4 feet off the ladder. He landed on his back and hit his head on the ground, suffering bleeding on his brain.",161,Cerebral and other intracranial hemorrhages,111,Brain,4331,Other fall to lower level less than 6 feet,740,"Ladders, unspecified",,
2016034745,1104760,3/4/2016,"Scott Tucker Construction Company, LLC",908 S. Sylvania,,FORT WORTH,TEXAS,76111,32.75,-97.3,236220,0,1,1157088,An employee was cutting in wall blocking and amputated a finger with the saw.,1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",6252,Injured by slipping or swinging object held by injured worker,7224,"Saws-powered, except chainsaws",,
2016031970,1069584,3/5/2016,Davis Motor Crane Service,Intersection of I-35W and Western Center Blvd.,,FORT WORTH,TEXAS,76131,32.87,-97.34,238990,0,1,,"An employee's left hand was caught between a pontoon and a rigging chain, amputating the left-hand index finger at the first digit.",1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",642,Compressed or pinched by shifting objects or equipment,3430,"Cranes, unspecified",,
2016031975,1069978,3/5/2016,"Camarata Masonry Systems, Ltd.",4 Chelsea Blvd.,,HOUSTON,TEXAS,77006,29.73,-95.38,238140,0,1,,"An employee and coworkers were setting up the small mortar mixer on a concrete masonry unit to allow the mortar to be poured into a wheelbarrow. As he was lifting the mixer, it moved forward, causing him to lose his grip. It slipped out of his hand and pinched his fingers between the top of the concrete masonry unit and the bottom of the back of the mixer, amputating his right index fingertip.",1311,Amputations,4422,Fingertip(s),6231,Struck by object or equipment dropped by injured worker,3291,"Agitators, mixers-earth, mineral",,
2016032011,1069761,3/7/2016,NOW SPECIALTIES,International Pkwy.,,DFW AIRPORT,TEXAS,75261,32.78,-96.79,238120,0,1,,An employee was using a router to cut a groove in a panel when his index finger went into the opening on the router. The bit pulled his glove in and his right index finger was amputated.,1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",6412,Caught in running equipment or machinery during regular operation,7214,Routers and molders-powered,9111,"Belts, gloves, neckties, scarves"
2016032061,1070160,3/8/2016,Holland Company    ,Rail Road Crossing at 4986 CR 123,,HUTTO,TEXAS,78634,30.54,-97.55,237990,0,1,,An employee was holding a railroad crossing gate for a vehicle to get on the railroad. The vehicle struck the gate and the gate fell on his finger. His left ring finger was lacerated and the fingertip was eventually amputated.,1311,Amputations,4422,Fingertip(s),6239,"Struck by falling object or equipment, n.e.c.",6524,Gates,840,"Highway vehicle, motorized, unspecified"
2016032075,1070133,3/8/2016,"Camp Roofing, Ltd.",15139 South Post Oak Rd.,,HOUSTON,TEXAS,77053,29.6,-95.46,238160,0,1,,An employee's finger was smashed in a car door in the parking lot. His fingertip was amputated.,1311,Amputations,4422,Fingertip(s),6213,Struck by swinging part of powered vehicle,8413,Automobile,,
2016032083,1070610,3/8/2016,"Barrilleaux, Inc.",1412 W. Broad St.,,OAKWOOD,TEXAS,75855,31.57,-95.86,237120,1,0,,"An employee was using a pressure washer to clean a forklift. The pressure washer lost pressure, so the employee walked around the pressure washer to try and see what was wrong. At that time, the ""caps"" blew off of the heater element on the pressure washer, striking the employee in the jaw and fracturing it.",111,Fractures,135,"Jaw, chin",6241,"Struck by dislodged flying object, particle",4429,"Machine and appliance parts, n.e.c.",7293,Power washers
2016032232,1072148,3/14/2016,Rosendin Electric,4500 Like Way,,FORT WORTH,TEXAS,76117,32.9,-97.33,238210,0,1,,An employee was helping to place a mandrel into a wire reel. The mandrel shot through the hole and pinched the employee's middle finger between the wall and mandrel. The employee's finger was amputated above the first knuckle.,1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",642,Compressed or pinched by shifting objects or equipment,499,"Parts and materials, n.e.c.",2133,"Reels, rolls, spools, coils, cones"
2016032234,1072082,3/14/2016,Mastec Advanced Technologies,5495 JR Drive,,ROYSE CITY,TEXAS,75189,32.99,-96.25,238210,1,0,,"An employee was working from a ladder, installing cable lines to the eave of a roof over a driveway, when he fell off the ladder. He injured his head, pelvis, rib, and arm on his left side and was hospitalized.",1972,"Soreness, pain, hurt-nonspecified injury",899,"Multiple body parts, n.e.c.",4330,"Other fall to lower level, unspecified",7420,"Movable ladders, unspecified",,
2016032277,1072974,3/15/2016,Coastal Roofing Specialists,5455 Manion Way,,LUMBERTON,TEXAS,77657,30.27,-94.19,238160,1,0,,"An employee was cutting a roof vent on a steep roof using a hook blade utility knife when he lost his footing. The blade contacted his left arm, severely cutting it to the bone.",132,"Cuts, lacerations",420,"Arm(s), unspecified",6252,Injured by slipping or swinging object held by injured worker,7125,"Knives, unspecified or n.e.c.",,
2016032292,1072718,3/16/2016,Sunland Construction Inc,Near,,ORLA,TEXAS,79770,31.82,-103.91,237120,0,1,,An employee was removing a lineup clamp from a piece of pipe when his finger was caught between the turtle clamp and a metal ring. The tip of his right middle finger was amputated.,1311,Amputations,4422,Fingertip(s),642,Compressed or pinched by shifting objects or equipment,4211,"Clamps, couplings",4219,"Fasteners, n.e.c."
2016032346,1074062,3/17/2016,"Source Refrigeration & HVAC, Inc.",3930 Teasley Lane,,DENTON,TEXAS,76210,33.17,-97.11,238220,1,0,1134731,An employee became ill after soldering inside a walk-in refrigeration box. The employee was hospitalized due to heavy metal exposure.,1961,"Poisoning, including poisoning-related asphyxia",6,BODY SYSTEMS,5521,Inhalation of harmful substance-single episode,147,"Welding or soldering fumes, unspecified or n.e.c.",3314,"Refrigerators, freezers, ice makers"
2016032363,1073997,3/18/2016,Barton Malow,2525 East Abram St.,,ARLINGTON,TEXAS,76010,32.73,-97.07,236220,1,0,,"An employee walking beside an excavator slipped or stumbled on the dirt track from the excavator, lacerating the left leg.",132,"Cuts, lacerations",510,"Leg(s), unspecified",410,"Slip or trip without fall, unspecified",6631,Ground irregularity,,
2016032385,1074243,3/19/2016,"Ramco Erectors, Inc.",7988 FM 1488,,MAGNOLIA,TEXAS,77354,30.22,-95.6,238120,1,0,1134095,An employee was installing metal decking when he fell while trying to grab a piece of sheet metal that was elevated by a forklift. He fell approximately 15 feet to a dirt surface and was hospitalized with head and neck trauma.,1972,"Soreness, pain, hurt-nonspecified injury",81,Head and neck,4333,Other fall to lower level 11 to 15 feet ,659,"Structural elements, n.e.c.",,
2016032411,1075073,3/21/2016,Fluor Corporation,8303 Sjolander Rd.,,BAYTOWN,TEXAS,77521,29.82,-94.94,237990,1,0,,"An employee was moving a pipe to another pipe to be welded. As the employee was maneuvering out of the way of the moving pipe, he tripped on another pipe that was laying on the ground. He fell onto that pipe and broke his left wrist, requiring hospitalization.",111,Fractures,43,Wrist(s),4213,Fall on same level due to tripping over an object ,660,"Floors, walkways, ground surfaces, unspecified",4123,"Metal pipes, tubing"
2016032422,1073822,3/21/2016,"Capform, Inc. ",101 Red River,,AUSTIN,TEXAS,78702,30.26,-97.71,238110,0,1,,"An employee was working with a screw jack when it became stuck. When he tried to move the screw jack, it fell and amputated his left middle fingertip.",1311,Amputations,4422,Fingertip(s),6239,"Struck by falling object or equipment, n.e.c.",347,Jacks,,
2016032470,1074634,3/22/2016,"MK1 Construction Services, LLC. ",I-10 & Huber Rd,,SEGUIN,TEXAS,78155,29.56,-97.96,238110,1,0,,"An employee was pouring cement from a truck when he noticed a hard piece of cement on the conveyor belt. When he attempted to remove the cement, the belt lacerated and broke several of his right-hand fingers.",111,Fractures,4429,"Finger(s), fingernail(s), n.e.c.",6412,Caught in running equipment or machinery during regular operation,8427,"Cement truck, concrete mixer truck",,
2016032473,1075526,3/22/2016,Western Specialty Contractors of America,3225 Turtle Creek Blvd,,DALLAS,TEXAS,75219,32.8,-96.8,238990,1,0,,"An employee tripped on a step and fell forward. When he fell, his left hand entered tar and received burns.",1520,"Heat (thermal) burns, unspecified",440,"Hand(s), unspecified",4211,"Fall on same level while climbing stairs, steps, or curbs",6612,"Stairs, steps-outdoors",,
2016032433,1075898,3/24/2016,Midland Community Housing Development Organization,1210 E. Elm Avenue,,MIDLAND,TEXAS,79701,32.04,-102,236115,1,0,1136574,An employee on a ladder was caulking underneath eaves when the ladder slipped and the employee fell. The employee was approximately 12 to 14 feet from the lower level at the time.  The employee was hospitalized with a partially collapsed lung and fractured wrist.,194,Internal injuries to organs and blood vessels of the trunk,310,"Chest, except internal location of diseases or disorders",4333,Other fall to lower level 11 to 15 feet ,7420,"Movable ladders, unspecified",,
